Date,Time,Time Zone,Network,Local,Cover %,Program Aired,CreativeID,CreativeName,CreativeLength,Air Type,Spend
11/25/2019, 5:21 PM,Eastern ,BETS ,     ,0,TBD                           ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,6.8
11/25/2019, 5:53 PM,Eastern ,BETS ,     ,0,TBD                           ,RRFL15PRH    ,TRR_15_TVC_FALL_PRAGMATIST                                  ,15,Cable                         ,6.8
11/25/2019, 6:19 PM,Eastern ,BETS ,     ,0,TBD                           ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,6.8
11/25/2019, 6:46 PM,Eastern ,BETS ,     ,0,TBD                           ,RRFL15PRH    ,TRR_15_TVC_FALL_PRAGMATIST                                  ,15,Cable                         ,6.8
11/25/2019, 9:19 PM,Eastern ,BETS ,     ,0,TBD                           ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,6.8
11/25/2019, 9:52 PM,Eastern ,BETS ,     ,0,TBD                           ,RRFL15PRH    ,TRR_15_TVC_FALL_PRAGMATIST                                  ,15,Cable                         ,6.8
11/25/2019,10:21 PM,Eastern ,BETS ,     ,0,TBD                           ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,6.8
11/25/2019,10:52 PM,Eastern ,BETS ,     ,0,TBD                           ,RRFL15PRH    ,TRR_15_TVC_FALL_PRAGMATIST                                  ,15,Cable                         ,6.8
11/25/2019,11:17 PM,Eastern ,BETS ,     ,0,TBD                           ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,6.8
11/26/2019,11:16 AM,Eastern ,BETS ,     ,0,TBD                           ,RRFL15PRH    ,TRR_15_TVC_FALL_PRAGMATIST                                  ,15,Cable                         ,4.25
11/26/2019,11:47 AM,Eastern ,BETS ,     ,0,TBD                           ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,4.25
11/26/2019,12:16 PM,Eastern ,BETS ,     ,0,TBD                           ,RRFL15PRH    ,TRR_15_TVC_FALL_PRAGMATIST                                  ,15,Cable                         ,4.25
11/26/2019,12:49 PM,Eastern ,BETS ,     ,0,TBD                           ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,4.25
11/26/2019, 1:15 PM,Eastern ,BETS ,     ,0,TBD                           ,RRFL15PRH    ,TRR_15_TVC_FALL_PRAGMATIST                                  ,15,Cable                         ,4.25
11/26/2019, 2:28 PM,Eastern ,BETS ,     ,0,TBD                           ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,4.25
11/26/2019, 4:14 PM,Eastern ,BETS ,     ,0,TBD                           ,RRFL15PRH    ,TRR_15_TVC_FALL_PRAGMATIST                                  ,15,Cable                         ,6.8
11/26/2019, 4:46 PM,Eastern ,BETS ,     ,0,TBD                           ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,6.8
11/26/2019, 5:12 PM,Eastern ,BETS ,     ,0,TBD                           ,RRFL15PRH    ,TRR_15_TVC_FALL_PRAGMATIST                                  ,15,Cable                         ,6.8
11/26/2019, 5:45 PM,Eastern ,BETS ,     ,0,TBD                           ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,6.8
11/26/2019, 6:19 PM,Eastern ,BETS ,     ,0,TBD                           ,RRFL15PRH    ,TRR_15_TVC_FALL_PRAGMATIST                                  ,15,Cable                         ,6.8
11/26/2019, 6:49 PM,Eastern ,BETS ,     ,0,TBD                           ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,6.8
11/26/2019, 8:27 PM,Eastern ,BETS ,     ,0,TBD                           ,RRFL15PRH    ,TRR_15_TVC_FALL_PRAGMATIST                                  ,15,Cable                         ,6.8
11/26/2019, 9:21 PM,Eastern ,BETS ,     ,0,TBD                           ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,6.8
11/26/2019, 9:49 PM,Eastern ,BETS ,     ,0,TBD                           ,RRFL15PRH    ,TRR_15_TVC_FALL_PRAGMATIST                                  ,15,Cable                         ,6.8
11/26/2019,10:16 PM,Eastern ,BETS ,     ,0,TBD                           ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,6.8
11/26/2019,11:49 PM,Eastern ,BETS ,     ,0,TBD                           ,RRFL15PRH    ,TRR_15_TVC_FALL_PRAGMATIST                                  ,15,Cable                         ,6.8
11/28/2019, 8:11 PM,Eastern ,BETS ,     ,0,TBD                           ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,6.8
11/28/2019, 8:41 PM,Eastern ,BETS ,     ,0,TBD                           ,RRFL15PRH    ,TRR_15_TVC_FALL_PRAGMATIST                                  ,15,Cable                         ,6.8
11/28/2019, 9:07 PM,Eastern ,BETS ,     ,0,TBD                           ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,6.8
11/28/2019, 9:47 PM,Eastern ,BETS ,     ,0,TBD                           ,RRFL15PRH    ,TRR_15_TVC_FALL_PRAGMATIST                                  ,15,Cable                         ,6.8
11/28/2019,11:16 PM,Eastern ,BETS ,     ,0,TBD                           ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,6.8
11/29/2019,11:44 AM,Eastern ,BETS ,     ,0,TBD                           ,RRFL15PRH    ,TRR_15_TVC_FALL_PRAGMATIST                                  ,15,Cable                         ,4.25
11/29/2019,12:16 PM,Eastern ,BETS ,     ,0,TBD                           ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,4.25
11/29/2019,12:45 PM,Eastern ,BETS ,     ,0,TBD                           ,RRFL15PRH    ,TRR_15_TVC_FALL_PRAGMATIST                                  ,15,Cable                         ,4.25
11/29/2019, 1:18 PM,Eastern ,BETS ,     ,0,TBD                           ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,4.25
11/29/2019, 1:48 PM,Eastern ,BETS ,     ,0,TBD                           ,RRFL15PRH    ,TRR_15_TVC_FALL_PRAGMATIST                                  ,15,Cable                         ,4.25
11/29/2019, 2:17 PM,Eastern ,BETS ,     ,0,TBD                           ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,4.25
11/29/2019, 2:52 PM,Eastern ,BETS ,     ,0,TBD                           ,RRFL15PRH    ,TRR_15_TVC_FALL_PRAGMATIST                                  ,15,Cable                         ,4.25
11/29/2019, 4:20 PM,Eastern ,BETS ,     ,0,TBD                           ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,6.8
11/29/2019, 4:52 PM,Eastern ,BETS ,     ,0,TBD                           ,RRFL15PRH    ,TRR_15_TVC_FALL_PRAGMATIST                                  ,15,Cable                         ,6.8
11/29/2019, 5:20 PM,Eastern ,BETS ,     ,0,TBD                           ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,6.8
11/29/2019, 5:50 PM,Eastern ,BETS ,     ,0,TBD                           ,RRFL15PRH    ,TRR_15_TVC_FALL_PRAGMATIST                                  ,15,Cable                         ,6.8
11/29/2019, 6:16 PM,Eastern ,BETS ,     ,0,TBD                           ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,6.8
11/29/2019, 6:42 PM,Eastern ,BETS ,     ,0,TBD                           ,RRFL15PRH    ,TRR_15_TVC_FALL_PRAGMATIST                                  ,15,Cable                         ,6.8
11/29/2019, 9:46 PM,Eastern ,BETS ,     ,0,TBD                           ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,6.8
11/29/2019,10:18 PM,Eastern ,BETS ,     ,0,TBD                           ,RRFL15PRH    ,TRR_15_TVC_FALL_PRAGMATIST                                  ,15,Cable                         ,6.8
11/29/2019,10:46 PM,Eastern ,BETS ,     ,0,TBD                           ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,6.8
11/29/2019,11:16 PM,Eastern ,BETS ,     ,0,TBD                           ,RRFL15PRH    ,TRR_15_TVC_FALL_PRAGMATIST                                  ,15,Cable                         ,6.8
11/29/2019,11:47 PM,Eastern ,BETS ,     ,0,TBD                           ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,6.8
11/25/2019,12:24 AM,Eastern ,BHER ,     ,0,MOVIE OF THE WEEK 2HR         ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,38.25
11/25/2019, 3:20 AM,Eastern ,BHER ,     ,0,MOVIE OF THE WEEK 2HR         ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,6.8
11/25/2019, 3:24 AM,Eastern ,BHER ,     ,0,Dual Feed                     ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,0
11/25/2019, 6:10 AM,Eastern ,BHER ,     ,0,Dual Feed                     ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,0
11/26/2019, 1:05 AM,Eastern ,BHER ,     ,0,MOVIE OF THE WEEK 2HR         ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,38.25
11/26/2019, 1:26 AM,Eastern ,BHER ,     ,0,MOVIE OF THE WEEK 2HR         ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,38.25
11/26/2019, 1:49 AM,Eastern ,BHER ,     ,0,MOVIE OF THE WEEK 2HR         ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,38.25
11/26/2019, 2:38 AM,Eastern ,BHER ,     ,0,Dual Feed                     ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,0
11/26/2019, 3:25 AM,Eastern ,BHER ,     ,0,STEVE HARVEY                  ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,6.8
11/26/2019, 3:56 AM,Eastern ,BHER ,     ,0,STEVE HARVEY                  ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,6.8
11/26/2019, 4:05 AM,Eastern ,BHER ,     ,0,Dual Feed                     ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,0
11/26/2019, 4:26 AM,Eastern ,BHER ,     ,0,Dual Feed                     ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,0
11/26/2019, 4:49 AM,Eastern ,BHER ,     ,0,Dual Feed                     ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,0
11/26/2019, 6:20 AM,Eastern ,BHER ,     ,0,Dual Feed                     ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,0
11/26/2019, 7:55 PM,Eastern ,BHER ,     ,0,MOVIE OF THE WEEK 2HR         ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,85
11/26/2019,10:55 PM,Eastern ,BHER ,     ,0,Dual Feed                     ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,0
11/26/2019,11:38 PM,Eastern ,BHER ,     ,0,MOVIE OF THE WEEK 2HR         ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,85
11/27/2019, 3:55 AM,Eastern ,BHER ,     ,0,STEVE HARVEY                  ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,6.8
11/27/2019, 6:25 AM,Eastern ,BHER ,     ,0,Dual Feed                     ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,0
11/27/2019, 6:56 AM,Eastern ,BHER ,     ,0,Dual Feed                     ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,0
11/28/2019,12:49 AM,Eastern ,BHER ,     ,0,MOVIE OF THE WEEK 2HR         ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,38.25
11/28/2019, 1:36 AM,Eastern ,BHER ,     ,0,MOVIE OF THE WEEK 2HR         ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,38.25
11/28/2019, 2:44 AM,Eastern ,BHER ,     ,0,Dual Feed                     ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,0
11/28/2019, 3:16 AM,Eastern ,BHER ,     ,0,MOVIE OF THE WEEK 2HR         ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,6.8
11/28/2019, 3:39 AM,Eastern ,BHER ,     ,0,STEVE HARVEY                  ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,6.8
11/28/2019, 3:49 AM,Eastern ,BHER ,     ,0,Dual Feed                     ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,0
11/28/2019, 4:36 AM,Eastern ,BHER ,     ,0,Dual Feed                     ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,0
11/28/2019, 6:55 AM,Eastern ,BHER ,     ,0,Dual Feed                     ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,0
11/28/2019, 8:34 PM,Eastern ,BHER ,     ,0,GIRLFRIENDS                   ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,85
11/28/2019,11:34 PM,Eastern ,BHER ,     ,0,Dual Feed                     ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,0
11/28/2019,11:44 PM,Eastern ,BHER ,     ,0,MOVIE OF THE WEEK 2HR         ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,85
11/29/2019, 1:02 AM,Eastern ,BHER ,     ,0,SOMMORE: ALL QUEENS MEN       ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,38.25
11/29/2019, 1:24 AM,Eastern ,BHER ,     ,0,Dual Feed                     ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,0
11/29/2019, 1:31 AM,Eastern ,BHER ,     ,0,STEVE HARVEY                  ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,38.25
11/29/2019, 1:52 AM,Eastern ,BHER ,     ,0,Dual Feed                     ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,0
11/29/2019, 3:06 AM,Eastern ,BHER ,     ,0,STEVE HARVEY                  ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,6.8
11/29/2019, 4:02 AM,Eastern ,BHER ,     ,0,Dual Feed                     ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,0
11/29/2019, 4:31 AM,Eastern ,BHER ,     ,0,Dual Feed                     ,RRFALL15H    ,TRR_15_TVC_FALL_HERO                                        ,15,Cable                         ,0
